FECHA EVENTO,ESTADO,MUNICIPIO,CORTA,LARGA,TOTAL,CARGS,GDAS,CARTS,
01/03/2013,MEX.,"COACALCO DE BERRIOZABAL, MEX.",14,1,15,6,0,20,
01/03/2013,DGO.,"DGO., DGO.",13,2,15,5,0,541,
01/03/2013,CHIS.,"SAN CRISTOBAL DE LAS CASAS, CHIS.",6,2,8,0,0,184,
01/03/2013,N.L.,"GARCIA, N.L.",5,2,7,1,0,113,
01/03/2013,N.L.,"SANTA CATARINA, N.L.",2,4,6,0,0,2238,
01/03/2013,N.L.,"SAN PEDRO GARZA GARCIA, N.L.",3,3,6,0,1,6002,
01/03/2013,TAMPS.,"CIUDAD MADERO, TAMPS.",5,0,5,0,0,0,
01/03/2013,CHIH.,"CHIH., CHIH.",3,1,4,3,0,534,
01/03/2013,N.L.,"GRAL. ESCOBEDO, N.L.",2,2,4,3,0,100,
01/03/2013,TAMPS.,"TAMPICO, TAMPS.",2,1,3,0,2,0,
01/03/2013,B.C.,"MEXICALI, B.C.",0,3,3,0,0,0,
01/03/2013,N.L.,"APODACA, N.L.",2,0,2,0,0,251,
01/03/2013,TAMPS.,"VICTORIA, TAMPS.",2,0,2,0,5,0,
01/03/2013,CHIH.,"ALDAMA, CHIH.",0,1,1,0,0,0,
01/03/2013,CHIH.,"GALEANA, CHIH.",0,0,0,0,0,56,
01/03/2013,Q. ROO,"COZUMEL, Q. ROO",0,0,0,0,0,55,
02/03/2013,N.L.,"MONTERREY, N.L.",61,30,91,8,1,4499,
02/03/2013,MEX.,"TECAMAC, MEX.",42,17,59,0,18,190,
02/03/2013,MEX.,"COACALCO DE BERRIOZABAL, MEX.",35,14,49,12,1,396,
02/03/2013,MEX.,"CHALCO, MEX.",31,5,36,1,0,114,
02/03/2013,N.L.,"GUADALUPE, N.L.",8,21,29,5,0,1381,
02/03/2013,MEX.,"IXTAPALUCA, MEX.",14,1,15,2,1,20,
02/03/2013,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",5,8,13,0,0,190,
02/03/2013,N.L.,"SAN PEDRO GARZA GARCIA, N.L.",9,1,10,0,0,591,
02/03/2013,N.L.,"APODACA, N.L.",2,7,9,0,1,559,
02/03/2013,N.L.,"JUAREZ, N.L.",6,2,8,0,0,100,
02/03/2013,N.L.,"SANTA CATARINA, N.L.",4,4,8,1,0,583,
02/03/2013,HGO.,"TULANCINGO DE BRAVO, HGO.",2,4,6,0,0,0,
02/03/2013,N.L.,"GRAL. ESCOBEDO, N.L.",6,0,6,5,1,706,
02/03/2013,N.L.,"GARCIA, N.L.",2,2,4,0,0,432,
02/03/2013,HGO.,"TULA DE ALLENDE, HGO.",2,0,2,0,0,0,
02/03/2013,HGO.,"PACHUCA DE SOTO, HGO.",1,0,1,0,1,113,
03/03/2013,MEX.,"TECAMAC, MEX.",67,29,96,0,8,910,
03/03/2013,MEX.,"CHALCO, MEX.",24,4,28,1,0,137,
03/03/2013,MEX.,"COACALCO DE BERRIOZABAL, MEX.",16,8,24,6,2,654,
03/03/2013,N.L.,"GUADALUPE, N.L.",8,13,21,5,0,1227,
03/03/2013,MICH.,"LAZARO CARDENAS, MICH.",11,3,14,9,1,165,
03/03/2013,MEX.,"IXTAPALUCA, MEX.",9,3,12,4,0,28,
03/03/2013,N.L.,"GRAL. ESCOBEDO, N.L.",6,5,11,4,1,198,
03/03/2013,B.C.,"TECATE, B.C.",1,9,10,0,0,0,
03/03/2013,N.L.,"SAN PEDRO GARZA GARCIA, N.L.",8,0,8,0,0,499,
03/03/2013,N.L.,"MONTERREY, N.L.",3,2,5,4,1,437,
03/03/2013,N.L.,"APODACA, N.L.",1,4,5,0,1,6,
03/03/2013,N.L.,"GARCIA, N.L.",2,3,5,0,0,15,
03/03/2013,N.L.,"SANTA CATARINA, N.L.",3,1,4,10,0,496,
03/03/2013,TAMPS.,"CIUDAD MADERO, TAMPS.",3,0,3,3,0,183,
03/03/2013,CHIS.,"SAN CRISTOBAL DE LAS CASAS, CHIS.",2,1,3,0,0,110,
03/03/2013,N.L.,"JUAREZ, N.L.",0,3,3,0,0,100,
03/03/2013,JAL.,"TOMATLAN, JAL.",3,0,3,0,0,0,
03/03/2013,TAMPS.,"TAMPICO, TAMPS.",2,0,2,35,0,1807,
03/03/2013,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",2,0,2,0,0,510,
03/03/2013,TAMPS.,"TAMPICO, TAMPS.",2,0,2,0,0,106,
03/03/2013,TAMPS.,"CIUDAD MADERO, TAMPS.",2,0,2,29,3,713,
03/03/2013,TAMPS.,"NUEVO LAREDO, TAMPS.",1,0,1,0,0,0,
04/03/2013,D.F.,"IZTACALCO, D.F.",63,10,73,0,2,960,
04/03/2013,MEX.,"CHIMALHUACAN, MEX.",20,8,28,2,6,465,
04/03/2013,DGO.,"DGO., DGO.",18,7,25,9,1,0,
04/03/2013,GRO.,"ACAPULCO DE JUAREZ, GRO.",14,7,21,0,10,25,
04/03/2013,MEX.,"VALLE DE CHALCO SOLIDARIDAD, MEX.",14,1,15,0,4,128,
04/03/2013,N.L.,"APODACA, N.L.",5,5,10,2,1,256,
04/03/2013,CHIH.,"CHIH., CHIH.",7,2,9,7,0,226,
04/03/2013,MEX.,"TEXCOCO, MEX.",6,2,8,0,0,55,
04/03/2013,HGO.,"PACHUCA DE SOTO, HGO.",4,4,8,0,0,0,
04/03/2013,HGO.,"TULANCINGO DE BRAVO, HGO.",8,0,8,0,0,0,
04/03/2013,N.L.,"GARCIA, N.L.",3,3,6,0,0,327,
04/03/2013,HGO.,"TULA DE ALLENDE, HGO.",5,1,6,0,0,0,
04/03/2013,MEX.,"METEPEC, MEX.",5,0,5,3,1,262,
04/03/2013,N.L.,"MONTERREY, N.L.",3,1,4,13,0,1208,
04/03/2013,N.L.,"JUAREZ, N.L.",2,2,4,0,0,300,
04/03/2013,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",2,1,3,0,0,314,
04/03/2013,N.L.,"GUADALUPE, N.L.",1,1,2,1,0,35,
04/03/2013,N.L.,"SANTA CATARINA, N.L.",1,1,2,0,0,56,
04/03/2013,N.L.,"SAN PEDRO GARZA GARCIA, N.L.",2,0,2,2,1,1683,
04/03/2013,Q. ROO,"COZUMEL, Q. ROO",0,1,1,0,0,337,
04/03/2013,Q. ROO,"TULUM, Q. ROO",1,0,1,1,0,0,
04/03/2013,Q. ROO,"BACALAR, Q. ROO",1,0,1,0,0,0,
04/03/2013,TAMPS.,"VICTORIA, TAMPS.",0,0,0,0,4,0,
05/03/2013,D.F.,"IZTACALCO, D.F.",45,11,56,0,5,620,
05/03/2013,DGO.,"DGO., DGO.",33,10,43,11,2,0,
05/03/2013,MEX.,"CHIMALHUACAN, MEX.",29,5,34,0,2,459,
05/03/2013,MEX.,"METEPEC, MEX.",19,7,26,7,0,286,
05/03/2013,MEX.,"TEXCOCO, MEX.",18,6,24,5,0,690,
05/03/2013,MEX.,"VALLE DE CHALCO SOLIDARIDAD, MEX.",17,3,20,4,1,92,
05/03/2013,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",5,7,12,4,0,2250,
05/03/2013,N.L.,"MONTERREY, N.L.",7,3,10,19,0,719,
05/03/2013,N.L.,"SANTA CATARINA, N.L.",9,1,10,0,0,3521,
05/03/2013,N.L.,"GUADALUPE, N.L.",5,1,6,0,0,1988,
05/03/2013,N.L.,"GRAL. ESCOBEDO, N.L.",4,1,5,0,0,1026,
05/03/2013,HGO.,"TULANCINGO DE BRAVO, HGO.",3,1,4,0,0,0,
05/03/2013,N.L.,"APODACA, N.L.",2,2,4,10,0,806,
05/03/2013,N.L.,"GARCIA, N.L.",1,3,4,0,0,50,
05/03/2013,TAMPS.,"VICTORIA, TAMPS.",3,0,3,0,4,0,
05/03/2013,HGO.,"PACHUCA DE SOTO, HGO.",2,0,2,0,6,104,
05/03/2013,CHIH.,"CHIH., CHIH.",2,0,2,4,0,273,
05/03/2013,N.L.,"JUAREZ, N.L.",1,1,2,0,0,100,
05/03/2013,N.L.,"SAN PEDRO GARZA GARCIA, N.L.",2,0,2,7,0,1525,
05/03/2013,HGO.,"HUEJUTLA DE REYES, HGO.",0,1,1,0,0,0,
05/03/2013,CHIS.,"SAN CRISTOBAL DE LAS CASAS, CHIS.",0,1,1,0,0,97,
05/03/2013,CHIH.,"ROSALES, CHIH.",0,0,0,0,0,11,
05/03/2013,Q. ROO,"TULUM, Q. ROO",0,0,0,0,0,18,
06/03/2013,DGO.,"DGO., DGO.",30,15,45,5,1,0,
06/03/2013,D.F.,"IZTACALCO, D.F.",35,7,42,0,7,1545,
06/03/2013,MEX.,"CHIMALHUACAN, MEX.",18,10,28,0,0,191,
06/03/2013,MEX.,"TEXCOCO, MEX.",21,4,25,0,1,705,
06/03/2013,MEX.,"VALLE DE CHALCO SOLIDARIDAD, MEX.",19,2,21,3,5,105,
06/03/2013,AGS.,"AGS., AGS.",12,2,14,5,0,121,
06/03/2013,MEX.,"METEPEC, MEX.",13,1,14,3,1,123,
06/03/2013,N.L.,"GUADALUPE, N.L.",5,1,6,0,0,1968,
06/03/2013,N.L.,"SANTA CATARINA, N.L.",2,4,6,5,0,9903,
06/03/2013,N.L.,"SAN PEDRO GARZA GARCIA, N.L.",2,4,6,0,0,500,
06/03/2013,HGO.,"TULANCINGO DE BRAVO, HGO.",5,0,5,0,0,200,
06/03/2013,N.L.,"APODACA, N.L.",3,1,4,0,0,1455,
06/03/2013,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",2,2,4,0,0,1768,
06/03/2013,N.L.,"JUAREZ, N.L.",2,2,4,4,0,100,
06/03/2013,TAMPS.,"VICTORIA, TAMPS.",2,2,4,0,0,25,
06/03/2013,N.L.,"GARCIA, N.L.",2,1,3,0,0,135,
06/03/2013,HGO.,"TULA DE ALLENDE, HGO.",0,2,2,0,0,0,
06/03/2013,HGO.,"HUEJUTLA DE REYES, HGO.",1,1,2,0,0,0,
06/03/2013,HGO.,"PACHUCA DE SOTO, HGO.",2,0,2,0,2,55,
06/03/2013,N.L.,"MONTERREY, N.L.",1,0,1,11,0,1229,
06/03/2013,N.L.,"GRAL. ESCOBEDO, N.L.",0,0,0,0,0,674,
06/03/2013,CHIH.,"CHIH., CHIH.",0,0,0,6,0,58,
07/03/2013,MEX.,"CHIMALHUACAN, MEX.",41,4,45,0,2,50,
07/03/2013,D.F.,"IZTACALCO, D.F.",33,10,43,0,4,650,
07/03/2013,DGO.,"DGO., DGO.",26,17,43,8,2,0,
07/03/2013,AGS.,"AGS., AGS.",30,8,38,12,0,852,
07/03/2013,MEX.,"TEXCOCO, MEX.",17,10,27,0,0,203,
07/03/2013,MEX.,"VALLE DE CHALCO SOLIDARIDAD, MEX.",21,6,27,0,1,65,
07/03/2013,N.L.,"MONTERREY, N.L.",7,10,17,21,0,6371,
07/03/2013,HGO.,"TULANCINGO DE BRAVO, HGO.",4,3,7,0,0,634,
07/03/2013,HGO.,"PACHUCA DE SOTO, HGO.",3,3,6,0,2,244,
07/03/2013,N.L.,"SANTA CATARINA, N.L.",4,1,5,0,0,5348,
07/03/2013,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",2,2,4,0,0,2945,
07/03/2013,N.L.,"GUADALUPE, N.L.",1,2,3,0,0,3905,
07/03/2013,HGO.,"TULA DE ALLENDE, HGO.",2,0,2,0,0,0,
07/03/2013,N.L.,"GRAL. ESCOBEDO, N.L.",1,1,2,0,0,1300,
07/03/2013,CAMP.,"HOPELCHÉN, CAMP.",2,0,2,0,0,0,
07/03/2013,CHIH.,"CHIH., CHIH.",1,1,2,4,0,33,
07/03/2013,TAMPS.,"VICTORIA, TAMPS.",0,2,2,0,0,91,
07/03/2013,N.L.,"APODACA, N.L.",0,1,1,0,0,107,
07/03/2013,N.L.,"JUAREZ, N.L.",1,0,1,0,1,200,
07/03/2013,N.L.,"GARCIA, N.L.",0,1,1,0,1,1046,
07/03/2013,N.L.,"SAN PEDRO GARZA GARCIA, N.L.",0,1,1,0,0,0,
07/03/2013,HGO.,"HUEJUTLA DE REYES, HGO.",1,0,1,0,0,0,
07/03/2013,Q. ROO,"BACALAR, Q. ROO",1,0,1,0,0,0,
07/03/2013,Q. ROO,"COZUMEL, Q. ROO",0,0,0,0,0,21,
08/03/2013,COAH.,"SALTILLO, COAH.",230,125,355,21,12,25316,
08/03/2013,COAH.,"MATAMOROS, COAH.",66,21,87,1,7,0,
08/03/2013,DGO.,"DGO., DGO.",46,27,73,43,1,0,
08/03/2013,COAH.,"TORREÓN, COAH.",50,10,60,1,2,53,
08/03/2013,D.F.,"IZTACALCO, D.F.",30,12,42,0,2,690,
08/03/2013,MEX.,"TEXCOCO, MEX.",32,9,41,0,0,486,
08/03/2013,HGO.,"PACHUCA DE SOTO, HGO.",28,4,32,0,10,788,
08/03/2013,MEX.,"VALLE DE CHALCO SOLIDARIDAD, MEX.",26,6,32,0,1,200,
08/03/2013,AGS.,"AGS., AGS.",25,6,31,11,0,855,
08/03/2013,MEX.,"CHIMALHUACAN, MEX.",27,4,31,0,5,22,
08/03/2013,COAH.,"MÚZQUIZ, COAH.",17,14,31,4,0,152,
08/03/2013,COAH.,"VIESCA, COAH.",13,5,18,21,2,0,
08/03/2013,MEX.,"METEPEC, MEX.",14,0,14,4,1,280,
08/03/2013,N.L.,"SANTA CATARINA, N.L.",2,9,11,0,0,1923,
08/03/2013,HGO.,"TULANCINGO DE BRAVO, HGO.",4,2,6,0,0,938,
08/03/2013,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",3,3,6,0,0,120,
08/03/2013,N.L.,"MONTERREY, N.L.",3,2,5,17,0,705,
08/03/2013,N.L.,"APODACA, N.L.",2,3,5,0,0,755,
08/03/2013,CHIH.,"IGNACIO ZARAGOZA, CHIH.",2,2,4,0,0,0,
08/03/2013,TAMPS.,"TAMPICO, TAMPS.",2,2,4,1,0,575,
08/03/2013,HGO.,"TULA DE ALLENDE, HGO.",2,1,3,0,0,400,
08/03/2013,N.L.,"GUADALUPE, N.L.",3,0,3,1,0,5082,
08/03/2013,MICH.,"LAZARO CARDENAS, MICH.",3,0,3,3,0,44,
08/03/2013,TAMPS.,"CIUDAD MADERO, TAMPS.",3,0,3,21,0,569,
08/03/2013,TAMPS.,"NUEVO LAREDO, TAMPS.",0,2,2,0,0,108,
08/03/2013,TAMPS.,"GUSTAVO DIAZ ORDAZ, TAMPS.",1,1,2,0,0,0,
08/03/2013,HGO.,"HUEJUTLA DE REYES, HGO.",1,0,1,0,0,0,
08/03/2013,N.L.,"SAN PEDRO GARZA GARCIA, N.L.",1,0,1,1,0,301,
08/03/2013,CHIH.,"CHIH., CHIH.",0,1,1,1,0,480,
08/03/2013,N.L.,"GARCIA, N.L.",0,0,0,1,0,16176,
08/03/2013,Q. ROO,"COZUMEL, Q. ROO",0,0,0,0,1,336,
08/03/2013,TAMPS.,"VICTORIA, TAMPS.",0,0,0,2,0,156,
09/03/2013,MEX.,"TEXCOCO, MEX.",46,16,62,0,6,253,
09/03/2013,VER.,"XALAPA, VER.",37,10,47,4,4,1168,
09/03/2013,MEX.,"CHIMALHUACAN, MEX.",32,2,34,0,1,193,
09/03/2013,MEX.,"VALLE DE CHALCO SOLIDARIDAD, MEX.",15,9,24,0,0,97,
09/03/2013,N.L.,"MONTERREY, N.L.",19,3,22,13,0,7653,
09/03/2013,MEX.,"METEPEC, MEX.",11,4,15,7,1,173,
09/03/2013,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",1,6,7,1,0,2026,
09/03/2013,TAMPS.,"CIUDAD MADERO, TAMPS.",5,0,5,0,0,0,
09/03/2013,TAMPS.,"VICTORIA, TAMPS.",4,0,4,7,0,112,
09/03/2013,MICH.,"LAZARO CARDENAS, MICH.",4,0,4,3,0,44,
09/03/2013,N.L.,"SAN PEDRO GARZA GARCIA, N.L.",2,1,3,2,1,850,
09/03/2013,TAMPS.,"NUEVO LAREDO, TAMPS.",1,2,3,0,1,25,
09/03/2013,JAL.,"PUERTO VALLARTA, JAL.",1,1,2,0,0,0,
09/03/2013,N.L.,"GRAL. ESCOBEDO, N.L.",2,0,2,0,0,1100,
09/03/2013,TAMPS.,"TAMPICO, TAMPS.",2,0,2,0,0,0,
09/03/2013,N.L.,"APODACA, N.L.",0,1,1,0,0,101,
09/03/2013,N.L.,"GUADALUPE, N.L.",1,0,1,0,0,8241,
09/03/2013,N.L.,"GARCIA, N.L.",1,0,1,0,0,6708,
09/03/2013,TAMPS.,"ALTAMIRA, TAMPS.",1,0,1,0,0,0,
09/03/2013,N.L.,"JUAREZ, N.L.",0,0,0,1,0,200,
09/03/2013,N.L.,"SANTA CATARINA, N.L.",0,0,0,0,0,8074,
10/03/2013,N.L.,"MONTERREY, N.L.",35,21,56,34,1,14162,
10/03/2013,MEX.,"CHIMALHUACAN, MEX.",41,1,42,0,8,156,
10/03/2013,MEX.,"TEXCOCO, MEX.",23,2,25,0,0,6,
10/03/2013,MEX.,"VALLE DE CHALCO SOLIDARIDAD, MEX.",17,3,20,0,1,65,
10/03/2013,MEX.,"METEPEC, MEX.",13,3,16,9,0,330,
10/03/2013,N.L.,"GUADALUPE, N.L.",12,2,14,2,1,8243,
10/03/2013,N.L.,"SAN NICOLAS DE LOS GARZA, N.L.",6,0,6,1,0,2857,
10/03/2013,N.L.,"SANTA CATARINA, N.L.",5,0,5,11,0,4131,
10/03/2013,N.L.,"GARCIA, N.L.",1,2,3,0,0,16778,
10/03/2013,TAMPS.,"CIUDAD MADERO, TAMPS.",3,0,3,1,0,5,
10/03/2013,N.L.,"GRAL. ESCOBEDO, N.L.",1,0,1,0,0,1300,
10/03/2013,N.L.,"JUAREZ, N.L.",1,0,1,3,0,0,
10/03/2013,Q. ROO,"TULUM, Q. ROO",0,1,1,0,0,0,
10/03/2013,TAMPS.,"TAMPICO, TAMPS.",1,0,1,3,0,606,
10/03/2013,N.L.,"APODACA, N.L.",0,0,0,1,0,81,
10/03/2013,N.L.,"SAN PEDRO GARZA GARCIA, N.L.",0,0,0,0,0,1000,
10/03/2013,TAMPS.,"ALTAMIRA, TAMPS.",0,0,0,0,0,60,
11/03/2013,DGO.,"DGO., DGO.",23,11,34,25,4,0,
11/03/2013,MEX.,"LA PAZ, MEX.",20,3,23,0,2,0,
11/03/2013,MEX.,"CUAUTITLAN, MEX.",14,2,16,1,0,126,
11/03/2013,MEX.,"HUIXQUILUCAN, MEX.",14,1,15,0,0,689,
11/03/2013,GRO.,"ACAPULCO DE JUAREZ, GRO.",10,4,14,4,8,69,
11/03/2013,D.F.,"CUAJIMALPA DE MOR., D.F.",6,3,9,0,0,360,
11/03/2013,MEX.,"NICOLAS ROMERO, MEX.",8,0,8,9,0,781,
11/03/2013,VER.,"TUXPAM, VER.",3,4,7,0,0,31,
11/03/2013,VER.,"TUXPAM, VER.",4,3,7,0,0,972,
11/03/2013,AGS.,"AGS., AGS.",5,0,5,0,0,5,
11/03/2013,HGO.,"ACTOPAN, HGO.",4,1,5,0,1,0,
11/03/2013,HGO.,"TEPEAPULCO, HGO.",3,2,5,0,2,20,
11/03/2013,TAMPS.,"VICTORIA, TAMPS.",3,0,3,0,0,10,
11/03/2013,COAH.,"TORREÓN, COAH.",3,0,3,0,0,0,
11/03/2013,HGO.,"TIZAYUCA, HGO.",2,0,2,0,1,100,
11/03/2013,CHIH.,"CHIH., CHIH.",0,1,1,1,0,81,
11/03/2013,HGO.,"ACTOPAN, HGO.",1,0,1,0,0,0,
11/03/2013,SON.,"CAJEME, SON.",1,0,1,0,0,0,
12/03/2013,DGO.,"DGO., DGO.",39,15,54,17,1,0,
12/03/2013,MEX.,"LA PAZ, MEX.",27,4,31,0,2,100,
12/03/2013,D.F.,"CUAJIMALPA DE MOR., D.F.",25,3,28,0,1,176,
12/03/2013,MEX.,"NICOLAS ROMERO, MEX.",11,5,16,5,0,466,
12/03/2013,MEX.,"CUAUTITLAN, MEX.",7,3,10,0,0,389,
12/03/2013,AGS.,"AGS., AGS.",8,0,8,0,0,9,
12/03/2013,MEX.,"HUIXQUILUCAN, MEX.",5,2,7,1,2,526,
12/03/2013,HGO.,"TIZAYUCA, HGO.",2,2,4,0,0,34,
12/03/2013,HGO.,"IXMIQUILPAN, HGO.",2,0,2,0,0,0,
12/03/2013,HGO.,"TEPEAPULCO, HGO.",1,1,2,0,1,0,
12/03/2013,VER.,"TUXPAM, VER.",2,0,2,0,0,0,
12/03/2013,CHIH.,"CHIH., CHIH.",1,1,2,4,0,101,
12/03/2013,TAMPS.,"VICTORIA, TAMPS.",0,0,0,0,0,240,
13/03/2013,D.F.,"CUAJIMALPA DE MOR., D.F.",21,12,33,0,1,125,
13/03/2013,MEX.,"HUIXQUILUCAN, MEX.",21,1,22,11,0,234,
13/03/2013,MEX.,"LA PAZ, MEX.",16,5,21,0,0,89,
13/03/2013,MEX.,"NICOLAS ROMERO, MEX.",7,10,17,1,0,104,
13/03/2013,MEX.,"CUAUTITLAN, MEX.",13,3,16,0,0,92,
13/03/2013,CHIH.,"CUAUHTÉMOC, CHIH.",5,2,7,1,0,138,
13/03/2013,VER.,"VER., VER.",4,1,5,2,0,79,
13/03/2013,S.L.P.,"CIUDAD VALLES, S.L.P.",4,0,4,0,2,0,
13/03/2013,AGS.,"AGS., AGS.",3,0,3,1,0,18,
13/03/2013,HGO.,"TIZAYUCA, HGO.",3,0,3,0,2,0,
13/03/2013,CHIH.,"CHIH., CHIH.",3,0,3,0,0,0,
13/03/2013,HGO.,"ACTOPAN, HGO.",2,0,2,0,0,0,
13/03/2013,HGO.,"IXMIQUILPAN, HGO.",1,1,2,0,0,0,
13/03/2013,HGO.,"TEPEAPULCO, HGO.",0,1,1,0,1,115,
13/03/2013,VER.,"TUXPAM, VER.",0,0,0,0,0,0,
13/03/2013,TAMPS.,"VICTORIA, TAMPS.",0,0,0,0,2,75,
14/03/2013,DGO.,"DGO., DGO.",46,12,58,10,0,0,
14/03/2013,D.F.,"CUAJIMALPA DE MOR., D.F.",18,10,28,0,2,150,
14/03/2013,MEX.,"LA PAZ, MEX.",17,2,19,0,0,300,
14/03/2013,MEX.,"CUAUTITLAN, MEX.",14,2,16,0,0,75,
14/03/2013,CHIH.,"DELICIAS, CHIH.",13,1,14,0,0,0,
14/03/2013,S.L.P.,"CIUDAD VALLES, S.L.P.",5,6,11,2,0,46,
14/03/2013,MEX.,"NICOLAS ROMERO, MEX.",9,0,9,4,0,38,
14/03/2013,COAH.,"NUEVA ROSITA, COAH.",2,6,8,1,1,26,
14/03/2013,MEX.,"HUIXQUILUCAN, MEX.",6,2,8,2,3,67,
14/03/2013,HGO.,"TIZAYUCA, HGO.",2,4,6,0,3,0,
14/03/2013,HGO.,"IXMIQUILPAN, HGO.",1,3,4,0,0,0,
14/03/2013,CAMP.,"HOPELCHÉN, CAMP.",1,1,2,0,0,0,
14/03/2013,AGS.,"AGS., AGS.",2,0,2,0,0,0,
14/03/2013,HGO.,"TEPEAPULCO, HGO.",1,1,2,0,0,74,
14/03/2013,CHIH.,"CHIH., CHIH.",1,0,1,0,0,52,
14/03/2013,VER.,"COSAMALOAPAN DE CARPIO, VER.",1,0,1,0,0,0,
14/03/2013,VER.,"TUXPAM, VER.",0,0,0,0,0,0,
15/03/2013,DGO.,"DGO., DGO.",39,16,55,57,5,0,
15/03/2013,D.F.,"CUAJIMALPA DE MOR., D.F.",13,6,19,0,0,235,
15/03/2013,MEX.,"LA PAZ, MEX.",11,4,15,0,0,0,
15/03/2013,MEX.,"CUAUTITLAN, MEX.",1,11,12,2,0,46,
15/03/2013,MEX.,"NICOLAS ROMERO, MEX.",7,2,9,5,0,213,
15/03/2013,S.L.P.,"CIUDAD VALLES, S.L.P.",8,0,8,3,0,0,
15/03/2013,MEX.,"HUIXQUILUCAN, MEX.",4,1,5,4,0,52,
15/03/2013,HGO.,"TIZAYUCA, HGO.",3,1,4,0,1,0,
15/03/2013,HGO.,"TEPEAPULCO, HGO.",3,0,3,0,0,26,
15/03/2013,CAMP.,"CARMEN, CAMP.",2,1,3,0,0,0,
15/03/2013,TAMPS.,"CIUDAD MADERO, TAMPS.",3,0,3,0,0,19,
15/03/2013,CHIH.,"CUAUHTÉMOC, CHIH.",2,1,3,0,0,0,
15/03/2013,HGO.,"ACTOPAN, HGO.",2,0,2,0,0,0,
15/03/2013,VER.,"OTEAPAN, VER.",0,2,2,0,0,0,
15/03/2013,VER.,"VER., VER.",2,0,2,1,0,465,
15/03/2013,TAMPS.,"TAMPICO, TAMPS.",2,0,2,21,2,532,
15/03/2013,S.L.P.,"AHUALULCO, S.L.P.",2,0,2,0,0,0,
15/03/2013,CHIH.,"CHIH., CHIH.",0,1,1,0,0,0,
15/03/2013,HGO.,"IXMIQUILPAN, HGO.",0,1,1,0,1,0,
15/03/2013,VER.,"COSAMALOAPAN DE CARPIO, VER.",0,1,1,0,0,0,
15/03/2013,VER.,"TUXPAM, VER.",1,0,1,0,0,0,
15/03/2013,TAMPS.,"NUEVO LAREDO, TAMPS.",0,1,1,0,0,0,
15/03/2013,Q. ROO,"COZUMEL, Q. ROO",0,0,0,0,0,33,
16/03/2013,MEX.,"CUAUTITLAN, MEX.",23,0,23,2,1,307,
16/03/2013,MEX.,"LA PAZ, MEX.",19,4,23,0,1,0,
16/03/2013,MEX.,"NICOLAS ROMERO, MEX.",12,1,13,6,0,142,
16/03/2013,MEX.,"HUIXQUILUCAN, MEX.",7,3,10,0,4,56,
16/03/2013,HGO.,"TEPEAPULCO, HGO.",7,2,9,0,0,20,
16/03/2013,HGO.,"TIZAYUCA, HGO.",3,2,5,0,2,50,
16/03/2013,TAMPS.,"CIUDAD MADERO, TAMPS.",2,3,5,12,2,130,
16/03/2013,HGO.,"IXMIQUILPAN, HGO.",2,0,2,0,0,0,
16/03/2013,VER.,"VER., VER.",2,0,2,0,0,0,
16/03/2013,VER.,"VER., VER.",0,1,1,0,0,0,
16/03/2013,TAMPS.,"NUEVO LAREDO, TAMPS.",0,1,1,0,0,100,
16/03/2013,TAMPS.,"TAMPICO, TAMPS.",1,0,1,30,0,727,
16/03/2013,JAL.,"TOMATLAN, JAL.",1,0,1,0,0,0,
16/03/2013,HGO.,"ACTOPAN, HGO.",0,0,0,0,1,300,
16/03/2013,Q. ROO,"COZUMEL, Q. ROO",0,0,0,0,0,73,
17/03/2013,MEX.,"LA PAZ, MEX.",31,7,38,0,7,0,
17/03/2013,MEX.,"CUAUTITLAN, MEX.",18,3,21,0,0,1005,
17/03/2013,MEX.,"HUIXQUILUCAN, MEX.",14,1,15,0,5,0,
17/03/2013,MEX.,"NICOLAS ROMERO, MEX.",5,0,5,2,0,413,
17/03/2013,TAMPS.,"CIUDAD MADERO, TAMPS.",1,2,3,0,0,474,
17/03/2013,TAMPS.,"TAMPICO, TAMPS.",1,0,1,7,0,427,
17/03/2013,VER.,"VER., VER.",0,1,1,0,0,0,
18/03/2013,DGO.,"DGO., DGO.",27,13,40,7,1,0,
18/03/2013,HGO.,"TIZAYUCA, HGO.",5,0,5,0,0,1200,
18/03/2013,TAMPS.,"VICTORIA, TAMPS.",2,3,5,0,0,0,
18/03/2013,N.L.,"CADEREYTA JIMENEZ, N.L.",1,1,2,0,0,21,
18/03/2013,HGO.,"IXMIQUILPAN, HGO.",2,0,2,0,1,0,
18/03/2013,HGO.,"ACTOPAN, HGO.",1,0,1,0,0,0,
18/03/2013,HGO.,"TEPEAPULCO, HGO.",0,1,1,0,0,0,
18/03/2013,TAMPS.,"XICOTENCATL, TAMPS.",1,0,1,1,0,0,
18/03/2013,N.L.,"SABINAS HGO., N.L.",0,0,0,0,0,0,
19/03/2013,DGO.,"DGO., DGO.",30,11,41,22,3,0,
